id,machine_failure,probability
137842,0,0.0006
137843,0,0.0067
137844,0,0.0035
137845,0,0.0037
137846,0,0.001
137847,0,0.0023
137848,0,0.0046
137849,0,0.0031
137850,0,0.0016
137851,0,0.003
137852,0,0.0001
137853,0,0.0007
137854,0,0.0071
137855,0,0.0013
137856,0,0.0026
137857,0,0.0078
137858,0,0.0027
137859,0,0.0006
137860,0,0.0058
137861,0,0.0013
137862,0,0.0011
137863,0,0.0007
137864,0,0.0122
137865,0,0.0013
137866,0,0.0016
137867,0,0.0044
137868,0,0.0017
137869,0,0.0013
137870,0,0.0046
137871,0,0.0019
137872,0,0.0016
137873,0,0.0017
137874,0,0.0014
137875,0,0.0006
137876,0,0.0023
137877,0,0.0021
137878,0,0.0016
137879,0,0.0014
137880,0,0.0015
137881,0,0.001
137882,0,0.0023
137883,0,0.0006
137884,0,0.0093
137885,0,0.0077
137886,0,0.0053
137887,0,0.0153
137888,0,0.0035
137889,0,0.0089
137890,0,0.0049
137891,0,0.0073
137892,0,0.0024
137893,0,0.0068
137894,0,0.0004
137895,0,0.0019
137896,0,0.0099
137897,0,0.0045
137898,0,0.0111
137899,0,0.0027
137900,0,0.0008
137901,0,0.0025
137902,0,0.0089
137903,0,0.005
137904,0,0.0014
137905,0,0.0015
137906,0,0.0056
137907,0,0.001
137908,0,0.0025
137909,0,0.0016
137910,0,0.0048
137911,0,0.0012
137912,0,0.0021
137913,0,0.0021
137914,0,0.0019
137915,0,0.0071
137916,0,0.0036
137917,0,0.0011
137918,0,0.0029
137919,0,0.0022
137920,0,0.0044
137921,0,0.0067
137922,0,0.0017
137923,0,0.01
137924,0,0.0055
137925,0,0.0057
137926,0,0.0017
137927,0,0.0026
137928,0,0.0017
137929,0,0.0027
137930,0,0.0055
137931,0,0.0029
137932,0,0.0217
137933,0,0.0017
137934,0,0.0003
137935,0,0.0006
137936,0,0.0012
137937,0,0.0027
137938,0,0.0016
137939,0,0.0165
137940,0,0.0051
137941,0,0.001
137942,0,0.0067
137943,0,0.0031
137944,0,0.008
137945,0,0.0027
137946,0,0.0021
137947,0,0.0097
137948,0,0.0056
137949,0,0.0017
137950,0,0.0016
137951,0,0.0042
137952,0,0.0026
137953,0,0.0006
137954,0,0.0013
137955,0,0.0029
137956,0,0.0064
137957,0,0.0019
137958,0,0.007
137959,0,0.0003
137960,0,0.0015
137961,0,0.0256
137962,0,0.002
137963,0,0.0051
137964,0,0.0027
137965,0,0.0042
137966,0,0.0364
137967,0,0.0016
137968,0,0.034
137969,0,0.0055
137970,0,0.0042
137971,0,0.0012
137972,0,0.0013
137973,0,0.0005
137974,0,0.001
137975,0,0.0016
137976,0,0.0018
137977,0,0.0129
137978,0,0.0008
137979,0,0.0008
137980,0,0.0012
137981,0,0.0053
137982,0,0.0022
137983,0,0.0015
137984,0,0.0023
137985,0,0.0086
137986,0,0.0018
137987,0,0.0017
137988,0,0.0065
137989,0,0.0011
137990,0,0.0008
137991,0,0.0018
137992,0,0.0034
137993,0,0.0021
137994,0,0.0011
137995,0,0.0015
137996,0,0.0027
137997,0,0.0037
137998,0,0.0024
137999,1,0.9897
138000,0,0.0179
138001,0,0.0015
138002,0,0.0016
138003,0,0.0002
138004,0,0.0142
138005,0,0.0124
138006,0,0.0015
138007,0,0.0023
138008,0,0.0016
138009,0,0.0013
138010,0,0.0014
138011,0,0.0021
138012,0,0.0053
138013,0,0.0019
138014,0,0.0016
138015,0,0.0007
138016,0,0.0014
138017,0,0.0063
138018,0,0.0029
138019,0,0.0026
138020,0,0.0044
138021,0,0.0013
138022,0,0.0069
138023,0,0.004
138024,0,0.0014
138025,0,0.0017
138026,0,0.0023
138027,0,0.0011
138028,0,0.0012
138029,0,0.0022
138030,0,0.0014
138031,0,0.003
138032,0,0.0047
138033,0,0.0057
138034,0,0.0037
138035,0,0.0018
138036,0,0.0023
138037,0,0.0071
138038,0,0.0006
138039,0,0.0026
138040,0,0.0002
138041,0,0.0004
138042,0,0.0017
138043,0,0.0043
138044,0,0.0025
138045,0,0.0021
138046,0,0.002
138047,0,0.0026
138048,0,0.0007
138049,0,0.0008
138050,0,0.0065
138051,0,0.0191
138052,0,0.0026
138053,0,0.0046
138054,0,0.0024
138055,0,0.0011
138056,0,0.0009
138057,0,0.0013
138058,0,0.0034
138059,0,0.016
138060,0,0.0019
138061,0,0.0036
138062,0,0.0064
138063,0,0.0015
138064,0,0.001
138065,0,0.0046
138066,0,0.0019
138067,0,0.0018
138068,0,0.0058
138069,0,0.0021
138070,0,0.0006
138071,0,0.0016
138072,0,0.0084
138073,0,0.0014
138074,0,0.0013
138075,0,0.0036
138076,0,0.0021
138077,0,0.0006
138078,0,0.0019
138079,0,0.0062
138080,0,0.0056
138081,0,0.0008
138082,0,0.0048
138083,0,0.0013
138084,0,0.0049
138085,0,0.0016
138086,0,0.0012
138087,0,0.0012
138088,0,0.0084
138089,0,0.0124
138090,0,0.003
138091,0,0.0059
138092,0,0.0011
138093,0,0.0011
138094,0,0.0019
138095,0,0.0028
138096,0,0.0021
138097,0,0.0017
138098,0,0.0038
138099,0,0.0078
138100,0,0.0071
138101,0,0.0073
138102,0,0.0014
138103,0,0.0028
138104,0,0.0005
138105,0,0.0023
138106,0,0.0026
138107,0,0.0029
138108,0,0.0055
138109,0,0.0081
138110,0,0.0019
138111,0,0.0018
138112,0,0.0036
138113,0,0.0104
138114,0,0.0008
138115,0,0.001
138116,0,0.0418
138117,0,0.002
138118,0,0.0044
138119,0,0.0008
138120,0,0.002
138121,0,0.0074
138122,0,0.0036
138123,0,0.0062
138124,0,0.0025
138125,0,0.0091
138126,0,0.0066
138127,0,0.0023
138128,0,0.0027
138129,0,0.0013
138130,0,0.0009
138131,0,0.0087
138132,0,0.001
138133,0,0.001
138134,0,0.0081
138135,0,0.0018
138136,0,0.0016
138137,0,0.0062
138138,0,0.0009
138139,0,0.0022
138140,0,0.0067
138141,0,0.0041
138142,0,0.003
138143,0,0.0005
138144,0,0.0013
138145,0,0.0034
138146,0,0.0025
138147,0,0.0013
138148,0,0.0058
138149,0,0.0109
138150,0,0.0005
138151,0,0.0021
138152,0,0.0188
138153,0,0.0015
138154,0,0.006
138155,0,0.0004
138156,0,0.003
138157,0,0.0006
138158,0,0.0051
138159,0,0.0034
138160,0,0.0024
138161,0,0.0061
138162,0,0.0044
138163,0,0.0014
138164,0,0.002
138165,0,0.0054
138166,0,0.0032
138167,0,0.0022
138168,0,0.0026
138169,0,0.0011
138170,0,0.009
138171,0,0.001
138172,0,0.0026
138173,0,0.0012
138174,0,0.0086
138175,0,0.0038
138176,0,0.0008
138177,0,0.0034
138178,0,0.0018
138179,0,0.0029
138180,0,0.0053
138181,0,0.0027
138182,0,0.0012
138183,0,0.0024
138184,0,0.005
138185,0,0.0018
138186,0,0.0014
138187,0,0.0045
138188,0,0.0021
138189,0,0.0013
138190,0,0.0013
138191,0,0.0022
138192,0,0.0009
138193,0,0.003
138194,0,0.0063
138195,0,0.0051
138196,0,0.0037
138197,0,0.0011
138198,0,0.0005
138199,0,0.0041
138200,0,0.0007
138201,0,0.0046
138202,0,0.0013
138203,0,0.0032
138204,0,0.0017
138205,0,0.0008
138206,0,0.0021
138207,0,0.0041
138208,0,0.0008
138209,0,0.0082
138210,0,0.0019
138211,0,0.0077
138212,0,0.0016
138213,0,0.0027
138214,0,0.0009
138215,0,0.0007
138216,1,1.0
138217,0,0.0005
138218,0,0.0015
138219,0,0.0014
138220,0,0.0011
138221,0,0.0018
138222,0,0.0024
138223,0,0.0042
138224,0,0.0021
138225,0,0.0015
138226,0,0.0045
138227,0,0.0044
138228,0,0.0023
138229,0,0.0016
138230,0,0.0037
138231,0,0.0021
138232,0,0.0011
138233,0,0.0021
138234,0,0.002
138235,0,0.0012
138236,0,0.003
138237,0,0.0021
138238,0,0.0038
138239,0,0.0009
138240,0,0.005
138241,0,0.0354
138242,0,0.0028
138243,0,0.0167
138244,0,0.013
138245,0,0.0044
138246,0,0.0027
138247,0,0.002
138248,0,0.0021
138249,0,0.005
138250,0,0.0013
138251,0,0.0022
138252,0,0.0007
138253,0,0.002
138254,0,0.0014
138255,0,0.0016
138256,0,0.0018
138257,0,0.0007
138258,0,0.0042
138259,0,0.0057
138260,0,0.0073
138261,0,0.0029
138262,0,0.0056
138263,0,0.0016
138264,0,0.0031
138265,0,0.004
138266,0,0.0146
138267,0,0.0029
138268,0,0.0014
138269,0,0.0016
138270,0,0.006
138271,0,0.0045
138272,0,0.0008
138273,0,0.0026
138274,0,0.0042
138275,0,0.0013
138276,0,0.0016
138277,0,0.0005
138278,0,0.0018
138279,0,0.0032
138280,0,0.0019
138281,0,0.0061
138282,0,0.0009
138283,0,0.0022
138284,0,0.0062
138285,0,0.0018
138286,0,0.0011
138287,0,0.0007
138288,0,0.0174
138289,0,0.003
138290,0,0.0025
138291,0,0.0036
138292,0,0.0028
138293,0,0.0015
138294,0,0.0011
138295,0,0.0021
138296,0,0.0409
138297,0,0.0013
138298,0,0.0007
138299,0,0.0029
138300,0,0.0028
138301,0,0.0016
138302,0,0.0012
138303,0,0.0036
138304,0,0.0031
138305,0,0.0039
138306,0,0.0025
138307,0,0.0014
138308,0,0.0011
138309,0,0.0016
138310,0,0.0056
138311,0,0.0091
138312,0,0.0011
138313,0,0.0069
138314,0,0.0015
138315,0,0.0014
138316,0,0.0195
138317,0,0.0077
138318,0,0.0016
138319,0,0.0018
138320,0,0.0042
138321,0,0.0112
138322,0,0.0018
138323,0,0.0024
138324,0,0.0024
138325,0,0.0018
138326,0,0.0022
138327,0,0.0075
138328,0,0.0006
138329,0,0.0017
138330,0,0.0033
138331,0,0.0246
138332,0,0.0014
138333,0,0.0081
138334,0,0.0024
138335,0,0.0074
138336,1,0.9933
138337,0,0.0023
138338,0,0.0011
138339,0,0.0039
138340,0,0.0012
138341,0,0.0064
138342,0,0.0044
138343,0,0.0034
138344,0,0.0019
138345,0,0.0033
138346,0,0.0052
138347,0,0.0054
138348,0,0.001
138349,0,0.0013
138350,0,0.0044
138351,0,0.01
138352,0,0.0044
138353,0,0.005
138354,0,0.0021
138355,0,0.0051
138356,0,0.0108
138357,0,0.0038
138358,0,0.0071
138359,0,0.0018
138360,0,0.0029
138361,0,0.0016
138362,0,0.0029
138363,0,0.0103
138364,0,0.0098
138365,0,0.0021
138366,0,0.0011
138367,0,0.0094
138368,0,0.0014
138369,0,0.0041
138370,0,0.0018
138371,0,0.0038
138372,0,0.0062
138373,0,0.0009
138374,0,0.0008
138375,0,0.008
138376,0,0.0023
138377,0,0.011
138378,0,0.0033
138379,0,0.0013
138380,0,0.0029
138381,0,0.0067
138382,0,0.0024
138383,0,0.0031
138384,0,0.0006
138385,0,0.0006
138386,0,0.0087
138387,0,0.0006
138388,0,0.0014
138389,0,0.0046
138390,0,0.0045
138391,0,0.0013
138392,0,0.0012
138393,0,0.0048
138394,0,0.0063
138395,0,0.0022
138396,0,0.0008
138397,0,0.0043
138398,0,0.0028
138399,0,0.0008
138400,0,0.0022
138401,0,0.0029
138402,0,0.0046
138403,0,0.0043
138404,0,0.0048
138405,0,0.0014
138406,0,0.001
138407,0,0.0055
138408,0,0.0049
138409,0,0.0055
138410,0,0.0013
138411,0,0.0028
138412,0,0.0016
138413,0,0.0051
138414,0,0.0008
138415,0,0.0209
138416,0,0.0006
138417,0,0.0028
138418,0,0.0065
138419,0,0.003
138420,0,0.0015
138421,0,0.003
138422,0,0.0022
138423,0,0.0126
138424,0,0.0012
138425,0,0.0018
138426,0,0.0014
138427,0,0.002
138428,0,0.0111
138429,0,0.0056
138430,0,0.0008
138431,0,0.0032
138432,0,0.0023
138433,0,0.0024
138434,0,0.0012
138435,0,0.0015
138436,0,0.0016
138437,0,0.0032
138438,0,0.0014
138439,0,0.0021
138440,0,0.0033
138441,0,0.0022
138442,0,0.0016
138443,0,0.0043
138444,0,0.0008
138445,0,0.0024
138446,0,0.003
138447,0,0.0059
138448,0,0.0044
138449,0,0.0025
138450,0,0.0015
138451,0,0.0056
138452,0,0.0014
138453,0,0.0031
138454,0,0.0061
138455,0,0.002
138456,0,0.001
138457,0,0.004
138458,0,0.0002
138459,0,0.0201
138460,0,0.0018
138461,0,0.0024
138462,0,0.0084
138463,0,0.0042
138464,0,0.0266
138465,0,0.0049
138466,0,0.003
138467,0,0.0019
138468,0,0.0009
138469,0,0.0067
138470,0,0.0019
138471,0,0.001
138472,0,0.0031
138473,0,0.0007
138474,0,0.0007
138475,0,0.0083
138476,0,0.0143
138477,0,0.0028
138478,0,0.0027
138479,0,0.0029
138480,0,0.0046
138481,0,0.0118
138482,0,0.0013
138483,0,0.0037
138484,0,0.0012
138485,0,0.0018
138486,0,0.0038
138487,0,0.0024
138488,0,0.013
138489,0,0.0065
138490,0,0.0005
138491,0,0.0053
138492,0,0.0007
138493,0,0.0011
138494,0,0.0034
138495,0,0.0041
138496,0,0.0444
138497,0,0.0012
138498,0,0.0016
138499,0,0.0015
138500,0,0.0059
138501,0,0.0009
138502,0,0.0037
138503,0,0.0023
138504,0,0.0009
138505,0,0.0018
138506,0,0.0016
138507,0,0.0046
138508,0,0.0013
138509,0,0.0012
138510,0,0.0015
138511,0,0.0054
138512,0,0.0013
138513,0,0.0031
138514,0,0.0027
138515,0,0.0018
138516,0,0.007
138517,0,0.0022
138518,0,0.0032
138519,0,0.0019
138520,0,0.0011
138521,0,0.0016
138522,0,0.0026
138523,0,0.0034
138524,0,0.0071
138525,0,0.0001
138526,0,0.0047
138527,0,0.0009
138528,0,0.0018
138529,0,0.0014
138530,0,0.0023
138531,0,0.0011
138532,0,0.0006
138533,0,0.0067
138534,0,0.0017
138535,0,0.0015
138536,0,0.008
138537,0,0.0034
138538,0,0.0015
138539,0,0.0059
138540,0,0.0023
138541,0,0.0017
138542,0,0.0013
138543,0,0.0032
138544,0,0.0021
138545,0,0.0099
138546,0,0.0013
138547,0,0.0027
138548,0,0.0023
138549,0,0.0102
138550,0,0.0053
138551,0,0.0106
138552,0,0.0016
138553,0,0.0003
138554,0,0.001
138555,0,0.0046
138556,0,0.003
138557,0,0.0008
138558,0,0.0014
138559,0,0.0011
138560,0,0.002
138561,0,0.0052
138562,0,0.0021
138563,0,0.0011
138564,0,0.0016
138565,0,0.0057
138566,0,0.0011
138567,0,0.0025
138568,0,0.0009
138569,0,0.0056
138570,0,0.0036
138571,0,0.0013
138572,0,0.0062
138573,0,0.0007
138574,0,0.0015
138575,0,0.0057
138576,0,0.0015
138577,0,0.0041
138578,0,0.0036
138579,0,0.0042
138580,0,0.0014
138581,0,0.0187
138582,0,0.0012
138583,0,0.0013
138584,0,0.0028
138585,0,0.0003
138586,0,0.001
138587,0,0.0049
138588,0,0.0045
138589,0,0.003
138590,0,0.0017
138591,0,0.0082
138592,0,0.0124
138593,0,0.0025
138594,0,0.0026
138595,0,0.0017
138596,0,0.0035
138597,0,0.0023
138598,0,0.0086
138599,0,0.0045
138600,0,0.0016
138601,0,0.0164
138602,0,0.0014
138603,0,0.0023
138604,0,0.001
138605,0,0.0016
138606,0,0.0019
138607,0,0.0012
138608,0,0.0027
138609,1,0.987
138610,0,0.0023
138611,0,0.0032
138612,0,0.0052
138613,0,0.0014
138614,0,0.0016
138615,0,0.0039
138616,0,0.006
138617,0,0.0247
138618,0,0.0017
138619,0,0.0016
138620,0,0.001
138621,0,0.0048
138622,0,0.0013
138623,0,0.0017
138624,0,0.004
138625,0,0.0046
138626,0,0.0016
138627,0,0.0016
138628,0,0.0013
138629,0,0.0039
138630,0,0.0051
138631,0,0.0046
138632,0,0.0015
138633,0,0.0061
138634,0,0.0058
138635,0,0.0045
138636,0,0.0023
138637,0,0.001
138638,0,0.0002
138639,0,0.0006
138640,0,0.0024
138641,0,0.0007
138642,0,0.0019
138643,0,0.0007
138644,0,0.0016
138645,0,0.005
138646,0,0.0058
138647,0,0.0007
138648,0,0.0012
138649,0,0.0106
138650,0,0.0071
138651,0,0.0025
138652,0,0.0023
138653,0,0.0108
138654,0,0.0049
138655,0,0.0013
138656,0,0.3606
138657,0,0.0046
138658,0,0.001
138659,0,0.0019
138660,0,0.0004
138661,0,0.0006
138662,0,0.001
138663,0,0.0023
138664,0,0.0011
138665,0,0.0012
138666,0,0.004
138667,0,0.0027
138668,0,0.001
138669,0,0.0022
138670,0,0.001
138671,0,0.0022
138672,0,0.0056
138673,0,0.0069
138674,0,0.0025
138675,0,0.0025
138676,0,0.0018
138677,0,0.0033
138678,0,0.0036
138679,0,0.0014
138680,0,0.0046
138681,0,0.0044
138682,0,0.0021
138683,0,0.0025
138684,0,0.0084
138685,0,0.0011
138686,0,0.0003
138687,0,0.0071
138688,0,0.0022
138689,0,0.0023
138690,0,0.0027
138691,0,0.0023
138692,0,0.0008
138693,0,0.0049
138694,0,0.0015
138695,0,0.0009
138696,0,0.0101
138697,0,0.0018
138698,0,0.0007
138699,0,0.0011
138700,0,0.0117
138701,0,0.0076
138702,0,0.0006
138703,0,0.0005
138704,0,0.0014
138705,0,0.0011
138706,0,0.0022
138707,0,0.0009
138708,0,0.0026
138709,0,0.0057
138710,0,0.0011
138711,0,0.0038
138712,0,0.001
138713,0,0.002
138714,0,0.0024
138715,0,0.0037
138716,0,0.0005
138717,0,0.0075
138718,0,0.0158
138719,0,0.0014
138720,1,0.9942
138721,0,0.0015
138722,0,0.0046
138723,0,0.0061
138724,0,0.002
138725,0,0.0023
138726,0,0.0005
138727,0,0.0025
138728,0,0.0028
138729,0,0.0046
138730,0,0.0072
138731,0,0.0009
138732,0,0.0019
138733,0,0.0015
138734,0,0.0014
138735,0,0.0041
138736,0,0.0019
138737,0,0.005
138738,0,0.0007
138739,0,0.0008
138740,0,0.0025
138741,0,0.0016
138742,0,0.0241
138743,0,0.0064
138744,0,0.0016
138745,0,0.0044
138746,0,0.0028
138747,0,0.0007
138748,0,0.0029
138749,0,0.0052
138750,0,0.0038
138751,0,0.0042
138752,0,0.0095
138753,0,0.0111
138754,0,0.0002
138755,0,0.0011
138756,0,0.0009
138757,0,0.0091
138758,0,0.0034
138759,0,0.0011
138760,0,0.0014
138761,0,0.003
138762,0,0.0027
138763,0,0.002
138764,0,0.0071
138765,0,0.0091
138766,0,0.0019
138767,0,0.0087
138768,0,0.001
138769,0,0.0019
138770,0,0.0003
138771,0,0.0028
138772,0,0.002
138773,0,0.0044
138774,1,0.9956
138775,0,0.0079
138776,0,0.0038
138777,0,0.0012
138778,0,0.0019
138779,0,0.0022
138780,0,0.0011
138781,0,0.0028
138782,0,0.005
138783,0,0.0022
138784,0,0.0101
138785,0,0.0022
138786,0,0.0028
138787,0,0.0016
138788,0,0.0043
138789,0,0.0016
138790,0,0.0013
138791,0,0.0022
138792,0,0.0242
138793,0,0.0013
138794,0,0.0024
138795,0,0.0009
138796,0,0.0014
138797,0,0.0112
138798,0,0.0034
138799,0,0.0047
138800,0,0.0013
138801,0,0.0015
138802,0,0.0029
138803,0,0.0054
138804,0,0.0021
138805,0,0.0008
138806,0,0.0008
138807,0,0.0083
138808,0,0.0098
138809,0,0.0057
138810,0,0.0017
138811,0,0.0049
138812,0,0.0026
138813,0,0.0069
138814,0,0.0037
138815,0,0.0004
138816,0,0.0026
138817,0,0.0009
138818,0,0.0017
138819,0,0.0037
138820,0,0.002
138821,0,0.008
138822,0,0.0013
138823,0,0.0031
138824,0,0.0011
138825,0,0.0006
138826,0,0.0033
138827,0,0.0157
138828,0,0.0022
138829,0,0.0135
138830,0,0.0024
138831,0,0.001
138832,0,0.0012
138833,0,0.0021
138834,0,0.0053
138835,0,0.0015
138836,0,0.0041
138837,0,0.0016
138838,0,0.0047
138839,0,0.0013
138840,0,0.0031
138841,0,0.0011
138842,0,0.0067
138843,0,0.0044
138844,0,0.0012
138845,0,0.001
138846,0,0.0076
138847,0,0.0048
138848,0,0.0013
138849,0,0.0015
138850,0,0.0014
138851,0,0.0177
138852,0,0.0024
138853,0,0.0006
138854,0,0.0016
138855,0,0.0145
138856,0,0.0025
138857,0,0.005
138858,0,0.0003
138859,0,0.0101
138860,0,0.0018
138861,0,0.0024
138862,0,0.0029
138863,0,0.0013
138864,0,0.0007
138865,0,0.0008
138866,0,0.027
138867,0,0.009
138868,0,0.0018
138869,0,0.0012
138870,0,0.004
138871,0,0.0031
138872,0,0.002
138873,0,0.0064
138874,0,0.0055
138875,0,0.0041
138876,0,0.0004
138877,0,0.0056
138878,0,0.0019
138879,0,0.0017
138880,0,0.0017
138881,0,0.0018
138882,0,0.0029
138883,0,0.0025
138884,0,0.0007
138885,0,0.0043
138886,0,0.0102
138887,0,0.0007
138888,0,0.0053
138889,0,0.0012
138890,0,0.0094
138891,0,0.0188
138892,0,0.0023
138893,0,0.0015
138894,0,0.001
138895,0,0.0051
138896,0,0.0024
138897,0,0.0099
138898,0,0.0047
138899,0,0.0006
138900,0,0.0037
138901,0,0.0033
138902,0,0.002
138903,0,0.0066
138904,0,0.0018
138905,0,0.0045
138906,0,0.0019
138907,0,0.0033
138908,0,0.0025
138909,0,0.0043
138910,0,0.0017
138911,0,0.0025
138912,0,0.0011
138913,0,0.0015
138914,0,0.0011
138915,0,0.0011
138916,0,0.0016
138917,0,0.0046
138918,0,0.0009
138919,0,0.002
138920,0,0.0009
138921,0,0.0015
138922,0,0.0015
138923,0,0.0013
138924,0,0.0078
138925,0,0.0012
138926,0,0.0006
138927,0,0.0062
138928,0,0.0013
138929,0,0.0068
138930,0,0.0031
138931,0,0.0014
138932,0,0.0031
138933,0,0.0009
138934,0,0.0038
138935,0,0.0034
138936,0,0.0047
138937,0,0.0039
138938,0,0.001
138939,1,0.9971
138940,0,0.0048
138941,0,0.0008
138942,0,0.0236
138943,0,0.0032
138944,0,0.0015
138945,0,0.0025
138946,0,0.0019
138947,1,0.976
138948,0,0.0009
138949,0,0.0022
138950,0,0.003
138951,0,0.0026
138952,0,0.0016
138953,0,0.0036
138954,0,0.0022
138955,0,0.0063
138956,0,0.0031
138957,0,0.0034
138958,0,0.0036
138959,0,0.0025
138960,0,0.0011
138961,0,0.0027
138962,0,0.0026
138963,0,0.001
138964,0,0.0156
138965,0,0.0008
138966,0,0.0058
138967,0,0.0022
138968,0,0.0009
138969,0,0.0016
138970,0,0.0019
138971,0,0.0005
138972,0,0.0024
138973,0,0.0072
138974,0,0.0007
138975,0,0.0029
138976,0,0.0035
138977,0,0.001
138978,0,0.0033
138979,0,0.0017
138980,0,0.0034
138981,0,0.001
138982,0,0.0054
138983,0,0.0052
138984,0,0.0102
138985,0,0.0029
138986,0,0.0008
138987,0,0.0014
138988,0,0.0032
138989,0,0.0065
138990,0,0.0068
138991,0,0.0021
138992,0,0.0039
138993,0,0.0062
138994,0,0.0007
138995,0,0.0044
138996,0,0.0031
138997,0,0.0024
138998,0,0.0038
138999,0,0.0034
139000,0,0.0024
139001,0,0.0038
139002,0,0.0017
139003,0,0.0054
139004,0,0.0032
139005,0,0.0014
139006,0,0.0016
139007,0,0.0007
139008,0,0.0009
139009,0,0.001
139010,0,0.0022
139011,0,0.0222
139012,0,0.0017
139013,0,0.0019
139014,0,0.0059
139015,0,0.0121
139016,0,0.001
139017,0,0.0039
139018,0,0.0019
139019,0,0.0034
139020,0,0.0017
139021,0,0.0027
139022,0,0.0006
139023,0,0.0008
139024,0,0.0017
139025,0,0.0006
139026,0,0.0014
139027,0,0.0017
139028,0,0.0026
139029,0,0.011
139030,0,0.0027
139031,0,0.002
139032,0,0.0006
139033,0,0.0048
139034,0,0.0068
139035,0,0.004
139036,0,0.0007
139037,0,0.0016
139038,0,0.007
139039,0,0.0003
139040,0,0.0074
139041,0,0.0038
139042,0,0.0011
139043,0,0.0027
139044,0,0.0012
139045,0,0.0013
139046,0,0.0006
139047,0,0.0017
139048,0,0.0037
139049,0,0.001
139050,0,0.0129
139051,0,0.0055
139052,0,0.0015
139053,0,0.0026
139054,0,0.0022
139055,0,0.0021
139056,0,0.0038
139057,0,0.0047
139058,0,0.0025
139059,0,0.0013
139060,0,0.0031
139061,1,1.0
139062,0,0.0047
139063,0,0.002
139064,0,0.003
139065,0,0.0035
139066,0,0.0022
139067,0,0.004
139068,0,0.0032
139069,0,0.011
139070,0,0.0006
139071,0,0.001
139072,0,0.0077
139073,0,0.0007
139074,0,0.005
139075,0,0.0053
139076,0,0.005
139077,0,0.0024
139078,0,0.002
139079,0,0.0036
139080,0,0.0034
139081,0,0.0025
139082,1,0.9996
139083,0,0.0006
139084,0,0.0011
139085,0,0.0006
139086,0,0.0157
139087,0,0.0027
139088,0,0.0118
139089,0,0.0025
139090,0,0.001
139091,0,0.008
139092,0,0.0025
139093,0,0.016
139094,0,0.0013
139095,0,0.0025
139096,0,0.0027
139097,0,0.0007
139098,0,0.0022
139099,0,0.003
139100,0,0.0013
139101,0,0.0014
139102,0,0.0021
139103,0,0.002
139104,0,0.0019
139105,0,0.0117
139106,0,0.0042
139107,0,0.0033
139108,0,0.0103
139109,0,0.0081
139110,0,0.0031
139111,0,0.0014
139112,0,0.0034
139113,0,0.0034
139114,0,0.0037
139115,0,0.0033
139116,0,0.0018
139117,0,0.0016
139118,0,0.001
139119,0,0.0011
139120,0,0.0008
139121,0,0.003
139122,0,0.0031
139123,0,0.0004
139124,0,0.0008
139125,0,0.0026
139126,0,0.003
139127,0,0.0054
139128,0,0.0011
139129,0,0.0019
139130,0,0.0071
139131,0,0.0027
139132,0,0.0012
139133,0,0.0019
139134,0,0.0019
139135,0,0.0026
139136,0,0.0034
139137,0,0.0016
139138,0,0.0023
139139,0,0.0131
139140,0,0.0004
139141,0,0.0359
139142,0,0.002
139143,0,0.0009
139144,0,0.0014
139145,0,0.0046
139146,0,0.0021
139147,0,0.0015
139148,0,0.0033
139149,0,0.0083
139150,0,0.0011
139151,0,0.001
139152,0,0.0026
139153,0,0.003
139154,0,0.0032
139155,0,0.0016
139156,0,0.0018
139157,0,0.0018
139158,0,0.003
139159,0,0.0022
139160,0,0.0009
139161,0,0.001
139162,0,0.0005
139163,0,0.001
139164,0,0.0007
139165,0,0.0016
139166,0,0.0009
139167,1,0.9992
139168,0,0.001
139169,0,0.0029
139170,0,0.0027
139171,0,0.0059
139172,0,0.0023
139173,0,0.0024
139174,0,0.0008
139175,0,0.0044
139176,0,0.0023
139177,0,0.0014
139178,0,0.002
139179,0,0.0045
139180,0,0.0015
139181,0,0.0013
139182,0,0.0013
139183,0,0.0006
139184,0,0.0064
139185,0,0.0009
139186,0,0.0025
139187,0,0.0007
139188,0,0.0027
139189,0,0.0047
139190,0,0.0032
139191,0,0.004
139192,0,0.0014
139193,0,0.0035
139194,0,0.0016
139195,0,0.0041
139196,0,0.0046
139197,0,0.0069
139198,0,0.0172
139199,0,0.0018
139200,0,0.003
139201,0,0.0007
139202,0,0.0022
139203,0,0.001
139204,0,0.0011
139205,0,0.0068
139206,0,0.0018
139207,0,0.002
139208,0,0.0018
139209,0,0.0012
139210,0,0.0005
139211,0,0.0029
139212,0,0.002
139213,0,0.0015
139214,0,0.0019
139215,0,0.0044
139216,0,0.0024
139217,0,0.0021
139218,0,0.0034
139219,0,0.0039
139220,0,0.009
139221,0,0.0011
139222,0,0.001
139223,0,0.0026
139224,0,0.0014
139225,0,0.0009
139226,0,0.001
139227,0,0.003
139228,0,0.0028
139229,0,0.0057
139230,0,0.0041
139231,0,0.0026
139232,0,0.0047
139233,0,0.0016
139234,0,0.0089
139235,0,0.0024
139236,0,0.0019
139237,0,0.0007
139238,0,0.0124
139239,0,0.014
139240,0,0.0029
139241,0,0.0038
139242,0,0.0059
139243,0,0.0016
139244,0,0.0026
139245,0,0.0104
139246,0,0.0043
139247,0,0.0019
139248,0,0.0018
139249,0,0.001
139250,0,0.0016
139251,0,0.0032
139252,0,0.0039
139253,1,0.9893
139254,0,0.0034
