id,loan_status,aproval_prob
60055,0,0.0391
60056,0,0.0523
60057,0,0.2531
60058,0,0.0593
60059,0,0.0105
60060,0,0.0838
60061,0,0.0196
60062,0,0.1918
60063,0,0.0086
60064,0,0.0055
60065,0,0.0071
60066,0,0.0801
60067,0,0.0871
60068,0,0.0094
60069,0,0.0088
60070,0,0.0171
60071,0,0.0036
60072,0,0.0892
60073,0,0.0146
60074,0,0.0357
60075,0,0.0473
60076,0,0.0366
60077,0,0.0309
60078,0,0.0134
60079,0,0.0122
60080,0,0.0126
60081,0,0.292
60082,0,0.0267
60083,0,0.0203
60084,0,0.0781
60085,0,0.0247
60086,0,0.1097
60087,0,0.0025
60088,0,0.026
60089,0,0.0221
60090,0,0.0215
60091,1,0.9657
60092,0,0.0065
60093,0,0.0255
60094,0,0.0025
60095,0,0.1051
60096,0,0.0257
60097,0,0.0027
60098,0,0.2344
60099,0,0.0168
60100,0,0.0287
60101,0,0.0428
60102,0,0.0074
60103,0,0.0102
60104,0,0.2274
60105,0,0.0201
60106,0,0.0014
60107,0,0.003
60108,0,0.0206
60109,0,0.036
60110,0,0.0471
60111,0,0.0039
60112,0,0.0282
60113,0,0.0246
60114,0,0.1031
60115,0,0.0052
60116,1,0.983
60117,0,0.0558
60118,0,0.0273
60119,0,0.0054
60120,0,0.0427
60121,0,0.0375
60122,0,0.0346
60123,0,0.0057
60124,0,0.0195
60125,0,0.0656
60126,0,0.016
60127,0,0.0362
60128,0,0.0114
60129,0,0.0059
60130,0,0.0103
60131,1,0.8778
60132,1,0.9822
60133,0,0.1823
60134,0,0.0131
60135,0,0.0299
60136,0,0.0104
60137,0,0.0183
60138,0,0.043
60139,0,0.094
60140,0,0.1445
60141,0,0.0025
60142,0,0.0088
60143,1,0.9663
60144,0,0.1171
60145,0,0.0096
60146,0,0.1119
60147,0,0.0309
60148,0,0.002
60149,0,0.0097
60150,0,0.0109
60151,1,0.9448
60152,0,0.0129
60153,0,0.0172
60154,0,0.1875
60155,0,0.0081
60156,0,0.0154
60157,0,0.1633
60158,0,0.0071
60159,0,0.0309
60160,0,0.0065
60161,0,0.0298
60162,0,0.4305
60163,0,0.0145
60164,0,0.0132
60165,0,0.0996
60166,0,0.049
60167,0,0.0299
60168,0,0.2308
60169,0,0.0016
60170,0,0.0053
60171,0,0.0435
60172,0,0.0027
60173,0,0.054
60174,0,0.0129
60175,0,0.0676
60176,0,0.0548
60177,0,0.0226
60178,0,0.0482
60179,0,0.032
60180,0,0.0028
60181,0,0.0071
60182,0,0.0355
60183,0,0.2118
60184,0,0.003
60185,0,0.0245
60186,1,0.9582
60187,0,0.0447
60188,0,0.0673
60189,0,0.0285
60190,1,0.7035
60191,0,0.042
60192,0,0.0065
60193,0,0.0083
60194,0,0.1108
60195,0,0.0459
60196,1,0.9448
60197,0,0.0091
60198,0,0.1022
60199,0,0.026
60200,0,0.0144
60201,0,0.0981
60202,0,0.0236
60203,0,0.0599
60204,1,0.9215
60205,0,0.0068
60206,0,0.0216
60207,1,0.9383
60208,0,0.0104
60209,0,0.1471
60210,0,0.0168
60211,1,0.9851
60212,0,0.0124
60213,0,0.0066
60214,0,0.0281
60215,0,0.0454
60216,0,0.085
60217,0,0.0082
60218,0,0.0299
60219,0,0.1618
60220,1,0.6818
60221,0,0.0071
60222,0,0.0105
60223,0,0.0139
60224,0,0.021
60225,1,0.9317
60226,0,0.0401
60227,0,0.0039
60228,1,0.9826
60229,0,0.0356
60230,0,0.0872
60231,1,0.9337
60232,0,0.0196
60233,1,0.9668
60234,0,0.0284
60235,0,0.0257
60236,0,0.0097
60237,0,0.0378
60238,0,0.0568
60239,1,0.9817
60240,1,0.7706
60241,0,0.0153
60242,0,0.0486
60243,0,0.0156
60244,0,0.3796
60245,0,0.0787
60246,0,0.0074
60247,0,0.0089
60248,0,0.0156
60249,0,0.0106
60250,0,0.0317
60251,0,0.0398
60252,0,0.0507
60253,1,0.975
60254,0,0.0771
60255,0,0.0317
60256,0,0.0204
60257,0,0.0656
60258,0,0.0057
60259,0,0.0063
60260,0,0.0188
60261,0,0.0098
60262,0,0.0062
60263,0,0.0014
60264,0,0.0362
60265,0,0.0572
60266,0,0.0063
60267,0,0.0014
60268,0,0.046
60269,0,0.0596
60270,1,0.9506
60271,0,0.0103
60272,0,0.1815
60273,0,0.0173
60274,1,0.8834
60275,0,0.0542
60276,0,0.0293
60277,0,0.0414
60278,0,0.017
60279,0,0.0354
60280,0,0.0099
60281,0,0.0148
60282,0,0.2561
60283,0,0.0507
60284,0,0.0018
60285,0,0.2581
60286,0,0.0388
60287,0,0.0192
60288,0,0.1003
60289,0,0.0056
60290,1,0.9679
60291,0,0.4426
60292,0,0.0307
60293,0,0.0236
60294,0,0.0095
60295,0,0.0062
60296,0,0.0406
60297,0,0.0266
60298,0,0.0054
60299,1,0.9762
60300,0,0.029
60301,0,0.1136
60302,0,0.0016
60303,0,0.0513
60304,0,0.0032
60305,1,0.9653
60306,0,0.02
60307,0,0.0281
60308,0,0.0251
60309,0,0.0211
60310,0,0.0134
60311,1,0.9661
60312,0,0.3451
60313,1,0.9186
60314,0,0.0067
60315,0,0.2033
60316,0,0.1472
60317,0,0.0496
60318,0,0.0051
60319,0,0.004
60320,0,0.0241
60321,0,0.0196
60322,0,0.2812
60323,0,0.0174
60324,0,0.1811
60325,0,0.2289
60326,0,0.0111
60327,1,0.9745
60328,0,0.0091
60329,0,0.0766
60330,1,0.9655
60331,0,0.0893
60332,0,0.0448
60333,0,0.0058
60334,0,0.0179
60335,0,0.0936
60336,0,0.0052
60337,0,0.0069
60338,0,0.0081
60339,0,0.0006
60340,0,0.012
60341,0,0.027
60342,0,0.0191
60343,0,0.008
60344,0,0.0132
60345,0,0.0307
60346,0,0.1778
60347,1,0.9083
60348,0,0.0823
60349,0,0.0143
60350,0,0.1326
60351,0,0.0356
60352,0,0.002
60353,0,0.0331
60354,0,0.0145
60355,0,0.1703
60356,0,0.0013
60357,0,0.0128
60358,0,0.0114
60359,0,0.0938
60360,0,0.0055
60361,0,0.0597
60362,0,0.0147
60363,0,0.0169
60364,0,0.0531
60365,0,0.009
60366,0,0.0389
60367,0,0.0137
60368,0,0.0373
60369,0,0.0218
60370,0,0.0043
60371,0,0.0156
60372,0,0.0154
60373,0,0.4719
60374,0,0.0095
60375,0,0.0181
60376,0,0.0395
60377,0,0.0427
60378,0,0.0395
60379,1,0.9882
60380,0,0.1999
60381,0,0.011
60382,0,0.0017
60383,0,0.0108
60384,0,0.0526
60385,0,0.0024
60386,0,0.0079
60387,0,0.0304
60388,0,0.0138
60389,1,0.9859
60390,0,0.0602
60391,0,0.0163
60392,0,0.0275
60393,0,0.0209
60394,0,0.1565
60395,0,0.0011
60396,0,0.0179
60397,1,0.967
60398,0,0.0058
60399,0,0.0269
60400,0,0.0147
60401,0,0.0144
60402,0,0.0052
60403,1,0.9865
60404,0,0.0082
60405,0,0.0373
60406,0,0.0019
60407,0,0.0111
60408,0,0.0183
60409,0,0.0091
60410,0,0.0078
60411,0,0.0159
60412,1,0.6108
60413,0,0.0583
60414,0,0.0079
60415,0,0.0042
60416,0,0.0551
60417,0,0.0258
60418,0,0.0562
60419,0,0.003
60420,0,0.0514
60421,0,0.0283
60422,0,0.0051
60423,0,0.0308
60424,0,0.2043
60425,0,0.1833
60426,0,0.009
60427,0,0.0511
60428,0,0.0185
60429,0,0.0114
60430,0,0.0038
60431,0,0.037
60432,0,0.0091
60433,0,0.1231
60434,0,0.1273
60435,0,0.0193
60436,0,0.0281
60437,0,0.0208
60438,1,0.9787
60439,0,0.002
60440,1,0.9039
60441,0,0.0414
60442,0,0.0013
60443,0,0.2653
60444,0,0.0097
60445,0,0.0115
60446,0,0.0537
60447,0,0.027
60448,0,0.0042
60449,1,0.9824
60450,0,0.0207
60451,0,0.0246
60452,0,0.0263
60453,0,0.0318
60454,0,0.0079
60455,0,0.0068
60456,0,0.0742
60457,0,0.0914
60458,0,0.0039
60459,0,0.0351
60460,1,0.8824
60461,0,0.0065
60462,0,0.0058
60463,0,0.0253
60464,0,0.0061
60465,0,0.0203
60466,0,0.1127
60467,1,0.9075
60468,0,0.0634
60469,0,0.0398
60470,0,0.0673
60471,0,0.0035
60472,0,0.0173
60473,0,0.0004
60474,0,0.0136
60475,0,0.185
60476,0,0.0079
60477,0,0.0204
60478,1,0.8265
60479,0,0.0244
60480,0,0.0049
60481,0,0.0015
60482,0,0.0038
60483,0,0.0014
60484,0,0.4578
60485,0,0.1064
60486,0,0.0212
60487,0,0.0339
60488,0,0.0863
60489,0,0.0096
60490,0,0.1534
60491,0,0.022
60492,0,0.1634
60493,0,0.0049
60494,0,0.036
60495,0,0.0099
60496,0,0.045
60497,0,0.0423
60498,0,0.1778
60499,0,0.0026
60500,0,0.0205
60501,0,0.0123
60502,0,0.0136
60503,0,0.0404
60504,0,0.2247
60505,0,0.0119
60506,1,0.9986
60507,0,0.0458
60508,0,0.0083
60509,0,0.0177
60510,1,0.7989
60511,0,0.0493
60512,0,0.0366
60513,0,0.0013
60514,0,0.0033
60515,0,0.0284
60516,0,0.1545
60517,0,0.0023
60518,0,0.0356
60519,0,0.0327
60520,0,0.0227
60521,1,0.8546
60522,0,0.0035
60523,0,0.0573
60524,0,0.0117
60525,1,0.9539
60526,0,0.071
60527,1,0.7021
60528,0,0.026
60529,0,0.0028
60530,0,0.0652
60531,0,0.0315
60532,0,0.0606
60533,0,0.0974
60534,0,0.042
60535,0,0.0234
60536,0,0.4735
60537,0,0.0192
60538,0,0.0089
60539,1,0.9263
60540,0,0.0149
60541,0,0.0125
60542,0,0.0053
60543,0,0.2789
60544,0,0.0184
60545,0,0.1292
60546,0,0.0176
60547,0,0.0013
60548,0,0.0186
60549,0,0.0093
60550,0,0.1923
60551,0,0.0819
60552,0,0.0068
60553,0,0.0553
60554,0,0.1295
60555,0,0.1007
60556,0,0.0232
60557,0,0.0586
60558,0,0.0434
60559,0,0.0155
60560,1,0.8191
60561,0,0.0061
60562,1,0.9254
60563,1,0.9615
60564,0,0.0088
60565,0,0.0434
60566,0,0.0165
60567,0,0.021
60568,0,0.0114
60569,0,0.164
60570,0,0.0015
60571,0,0.0545
60572,0,0.0056
60573,0,0.0224
60574,1,0.9455
60575,0,0.029
60576,0,0.1481
60577,0,0.0263
60578,0,0.1248
60579,0,0.069
60580,0,0.0057
60581,0,0.0113
60582,1,0.989
60583,0,0.019
60584,1,0.9633
60585,1,0.9656
60586,0,0.037
60587,0,0.0027
60588,0,0.0179
60589,0,0.0267
60590,0,0.014
60591,0,0.0303
60592,0,0.0056
60593,0,0.0134
60594,1,0.821
60595,0,0.1035
60596,0,0.0089
60597,0,0.0042
60598,0,0.0266
60599,0,0.0512
60600,0,0.0017
60601,0,0.0263
60602,1,0.8918
60603,0,0.0055
60604,0,0.0414
60605,0,0.0099
60606,0,0.0011
60607,0,0.0078
60608,0,0.0478
60609,0,0.0075
60610,0,0.0195
60611,0,0.0159
60612,0,0.0093
60613,0,0.0278
60614,0,0.039
60615,1,0.8819
60616,1,0.9866
60617,1,0.7648
60618,0,0.1223
60619,0,0.0651
60620,0,0.0117
60621,1,0.818
60622,0,0.0041
60623,0,0.0457
60624,0,0.0068
60625,0,0.3193
60626,0,0.0194
60627,0,0.2173
60628,0,0.003
60629,0,0.0161
60630,0,0.1348
60631,1,0.9263
60632,0,0.0074
60633,0,0.0239
60634,0,0.0262
60635,0,0.0052
60636,0,0.0096
60637,0,0.0327
60638,0,0.0101
60639,0,0.0455
60640,0,0.0018
60641,0,0.0009
60642,0,0.1622
60643,0,0.0679
60644,0,0.0023
60645,1,0.9181
60646,0,0.0176
60647,0,0.0114
60648,0,0.0232
60649,0,0.0248
60650,1,0.99
60651,0,0.0045
60652,0,0.0021
60653,0,0.0146
60654,0,0.022
60655,0,0.1471
60656,0,0.0352
60657,0,0.0529
60658,1,0.9897
60659,1,0.9803
60660,0,0.0273
60661,0,0.0097
60662,1,0.9679
60663,0,0.0064
60664,1,0.7498
60665,0,0.0058
60666,0,0.008
60667,0,0.0291
60668,0,0.0113
60669,0,0.0052
60670,0,0.0248
60671,0,0.0816
60672,0,0.0011
60673,0,0.0327
60674,0,0.0197
60675,0,0.0069
60676,0,0.0101
60677,0,0.0007
60678,0,0.0123
60679,1,0.8569
60680,0,0.0995
60681,0,0.0097
60682,0,0.4912
60683,0,0.0284
60684,0,0.0351
60685,0,0.0654
60686,0,0.0135
60687,0,0.0174
60688,0,0.049
60689,0,0.0771
60690,0,0.0211
60691,0,0.0331
60692,0,0.0244
60693,0,0.0753
60694,0,0.0187
60695,0,0.0881
60696,0,0.0198
60697,0,0.0276
60698,0,0.0187
60699,0,0.1034
60700,0,0.0043
60701,0,0.0081
60702,0,0.0592
60703,0,0.0037
60704,0,0.0142
60705,0,0.139
60706,0,0.0059
60707,0,0.0082
60708,0,0.0554
60709,0,0.0128
60710,0,0.0251
60711,0,0.0072
60712,0,0.0588
60713,1,0.8603
60714,1,0.9833
60715,0,0.0129
60716,1,0.9109
60717,0,0.0156
60718,0,0.0062
60719,0,0.0149
60720,0,0.0238
60721,0,0.0026
60722,1,0.9882
60723,0,0.027
60724,0,0.0424
60725,0,0.0232
60726,0,0.0803
60727,0,0.0342
60728,0,0.023
60729,1,0.9557
60730,0,0.0272
60731,0,0.0012
60732,0,0.0101
60733,1,0.9445
60734,0,0.0542
60735,0,0.008
60736,0,0.006
60737,1,0.9759
60738,0,0.0414
60739,0,0.4542
60740,0,0.1093
60741,0,0.1123
60742,0,0.0696
60743,0,0.0105
60744,0,0.0131
60745,0,0.0685
60746,0,0.0493
60747,0,0.0305
60748,0,0.0065
60749,0,0.0174
60750,0,0.01
60751,0,0.0315
60752,0,0.0075
60753,0,0.0453
60754,0,0.0029
60755,0,0.0534
60756,0,0.0209
60757,0,0.0508
60758,0,0.04
60759,0,0.0027
60760,0,0.0132
60761,0,0.0143
60762,0,0.0024
60763,0,0.0066
60764,0,0.0228
60765,0,0.0079
60766,0,0.0205
60767,0,0.0067
60768,0,0.0187
60769,0,0.0038
60770,0,0.035
60771,0,0.0106
60772,0,0.0139
60773,0,0.0829
60774,0,0.0488
60775,0,0.0114
60776,0,0.002
60777,0,0.135
60778,0,0.0525
60779,0,0.0059
60780,0,0.0268
60781,0,0.0021
60782,0,0.001
60783,0,0.0122
60784,0,0.0431
60785,0,0.0202
60786,0,0.019
60787,0,0.0299
60788,1,0.9828
60789,0,0.0613
60790,0,0.0255
60791,0,0.0048
60792,0,0.0093
60793,0,0.2816
60794,0,0.0071
60795,0,0.0356
60796,0,0.0228
60797,0,0.003
60798,0,0.0147
60799,0,0.2005
60800,0,0.0383
60801,0,0.0447
60802,0,0.0121
60803,0,0.0123
60804,0,0.0336
60805,0,0.0196
60806,0,0.0108
60807,0,0.0059
60808,0,0.0292
60809,0,0.0231
60810,0,0.0273
60811,0,0.0106
60812,0,0.0844
60813,0,0.1231
60814,0,0.1114
60815,0,0.0953
60816,0,0.0127
60817,0,0.0423
60818,0,0.0378
60819,1,0.9237
60820,1,0.9623
60821,0,0.0108
60822,0,0.0273
60823,0,0.035
60824,0,0.0139
60825,0,0.0137
60826,0,0.0306
60827,0,0.0248
60828,0,0.0065
60829,0,0.006
60830,0,0.0403
60831,0,0.0216
60832,0,0.0069
60833,0,0.0104
60834,0,0.12
60835,1,0.7976
60836,0,0.004
60837,0,0.0796
60838,0,0.0471
60839,0,0.0092
60840,0,0.0966
60841,0,0.0092
60842,0,0.0355
60843,1,0.9323
60844,0,0.0186
60845,0,0.0165
60846,0,0.0032
60847,0,0.0471
60848,0,0.0365
60849,0,0.0073
60850,0,0.0127
60851,0,0.0746
60852,0,0.0175
60853,0,0.0322
60854,0,0.0016
60855,0,0.0084
60856,0,0.0075
60857,0,0.1651
60858,0,0.0251
60859,1,0.8089
60860,0,0.0216
60861,0,0.0141
60862,0,0.0825
60863,0,0.0187
60864,0,0.0109
60865,0,0.0013
60866,0,0.0192
60867,0,0.0143
60868,0,0.0409
60869,0,0.0168
60870,0,0.0086
60871,1,0.7253
60872,0,0.0576
60873,0,0.0151
60874,0,0.0306
60875,0,0.0034
60876,0,0.0068
60877,0,0.0109
60878,0,0.0253
60879,0,0.0043
60880,0,0.0099
60881,0,0.0213
60882,0,0.0052
60883,0,0.0055
60884,0,0.0217
60885,0,0.0062
60886,1,0.9571
60887,0,0.007
60888,1,0.8001
60889,0,0.006
60890,0,0.0338
60891,0,0.1795
60892,0,0.0223
60893,0,0.0606
60894,0,0.0106
60895,0,0.0064
60896,0,0.0085
60897,0,0.1333
60898,0,0.0107
60899,0,0.0052
60900,0,0.0231
60901,0,0.1917
60902,0,0.0146
60903,0,0.0034
60904,0,0.0139
60905,0,0.1049
60906,0,0.0077
60907,0,0.0256
60908,0,0.009
60909,0,0.0121
60910,0,0.0693
60911,0,0.0081
60912,0,0.0126
60913,0,0.1054
60914,0,0.0462
60915,1,0.9233
60916,0,0.0264
60917,0,0.0064
60918,0,0.0101
60919,1,0.9873
60920,0,0.0811
60921,0,0.0151
60922,0,0.0027
60923,0,0.0458
60924,0,0.0319
60925,0,0.0156
60926,1,0.9165
60927,0,0.202
60928,0,0.0063
60929,0,0.1675
60930,0,0.0067
60931,0,0.0187
60932,0,0.0225
60933,0,0.0171
60934,0,0.0804
60935,1,0.9598
60936,1,0.7779
60937,0,0.0184
60938,0,0.0128
60939,0,0.0085
60940,0,0.1145
60941,0,0.0099
60942,0,0.0053
60943,0,0.0076
60944,0,0.0062
60945,0,0.0079
60946,0,0.0208
60947,0,0.0287
60948,0,0.0573
60949,0,0.0379
60950,0,0.0204
60951,0,0.0258
60952,0,0.0183
60953,0,0.0149
60954,0,0.0135
60955,0,0.1129
60956,0,0.4544
60957,0,0.0241
60958,0,0.0882
60959,0,0.1115
60960,0,0.0824
60961,0,0.1137
60962,0,0.0443
60963,0,0.0259
60964,0,0.0631
60965,0,0.4012
60966,0,0.0771
60967,0,0.0072
60968,0,0.2638
60969,0,0.0271
60970,0,0.1404
60971,0,0.0133
60972,1,0.9585
60973,0,0.0153
60974,0,0.0117
60975,0,0.0361
60976,0,0.0574
60977,1,0.7629
60978,0,0.012
60979,0,0.0163
60980,0,0.0178
60981,1,0.9699
60982,0,0.0662
60983,1,0.8389
60984,1,0.9115
60985,0,0.0565
60986,0,0.0118
60987,0,0.0674
60988,0,0.0627
60989,0,0.0255
60990,0,0.012
60991,0,0.0105
60992,0,0.0127
60993,0,0.0166
60994,0,0.0424
60995,0,0.0102
60996,1,0.9742
60997,0,0.1108
60998,0,0.2548
60999,0,0.0083
61000,0,0.0413
61001,0,0.0049
61002,1,0.9666
61003,0,0.0368
61004,0,0.0141
61005,0,0.1252
61006,0,0.1231
61007,1,0.7183
61008,0,0.0366
61009,0,0.0337
61010,1,0.9658
61011,0,0.0053
61012,0,0.0209
61013,0,0.0034
61014,1,0.9544
61015,1,0.9107
61016,0,0.0304
61017,0,0.0912
61018,0,0.0235
61019,0,0.0218
61020,1,0.8554
61021,0,0.0097
61022,1,0.9485
61023,0,0.008
61024,0,0.1709
61025,0,0.0481
61026,0,0.0006
61027,0,0.0018
61028,0,0.0151
61029,0,0.0542
61030,0,0.0095
61031,1,0.9775
61032,0,0.0281
61033,0,0.0018
61034,0,0.0296
61035,0,0.0251
61036,0,0.0663
61037,1,0.9779
61038,0,0.0043
61039,0,0.0028
61040,0,0.0244
61041,1,0.9028
61042,0,0.0284
61043,0,0.0069
61044,0,0.0532
61045,1,0.9441
61046,0,0.0435
61047,0,0.008
61048,0,0.0111
61049,0,0.1838
61050,0,0.0264
61051,0,0.0994
61052,0,0.0028
61053,1,0.9439
61054,0,0.0252
61055,0,0.0057
61056,0,0.0053
61057,0,0.0728
61058,0,0.0171
61059,0,0.0166
61060,0,0.0436
61061,0,0.123
61062,0,0.0231
61063,1,0.8433
61064,0,0.0045
61065,0,0.0142
61066,0,0.0322
61067,0,0.0052
61068,1,0.9288
61069,0,0.0167
61070,0,0.0014
61071,0,0.277
61072,0,0.0078
61073,0,0.0165
61074,0,0.02
61075,0,0.0092
61076,0,0.0225
61077,0,0.0538
61078,1,0.6508
61079,0,0.1237
61080,0,0.0054
61081,0,0.1278
61082,0,0.1137
61083,0,0.0496
61084,0,0.0032
61085,1,0.9628
61086,0,0.011
61087,0,0.0162
61088,0,0.0025
61089,0,0.0463
61090,0,0.0021
61091,0,0.069
61092,0,0.0082
61093,1,0.9453
61094,0,0.0535
61095,1,0.6671
61096,0,0.0016
61097,0,0.0059
61098,0,0.023
61099,0,0.0069
61100,0,0.0052
61101,0,0.0264
61102,1,0.9003
61103,0,0.1919
61104,0,0.0411
61105,0,0.0109
61106,0,0.0122
61107,0,0.0384
61108,1,0.8842
61109,1,0.9533
61110,0,0.0198
61111,0,0.2671
61112,0,0.0376
61113,0,0.0157
61114,0,0.0133
61115,0,0.0366
61116,1,0.9765
61117,0,0.0071
61118,0,0.0412
61119,0,0.0149
61120,1,0.9686
61121,0,0.1129
61122,0,0.0071
61123,0,0.0912
61124,0,0.0061
61125,0,0.0016
61126,0,0.0067
61127,0,0.1986
61128,0,0.0166
61129,0,0.0993
61130,0,0.0078
61131,0,0.008
61132,0,0.0159
61133,0,0.0128
61134,0,0.0694
61135,0,0.0064
61136,0,0.0561
61137,0,0.0062
61138,0,0.0013
61139,0,0.0016
61140,0,0.3399
61141,0,0.0249
61142,0,0.014
61143,0,0.0673
61144,1,0.8844
61145,0,0.0387
61146,0,0.0149
61147,0,0.1287
61148,1,0.8789
61149,0,0.0167
61150,0,0.0516
61151,0,0.005
61152,0,0.0042
61153,0,0.0067
61154,0,0.0789
61155,0,0.0296
61156,1,0.9602
61157,0,0.0146
61158,1,0.8956
61159,1,0.9443
61160,1,0.9119
61161,1,0.9609
61162,0,0.2665
61163,1,0.9814
61164,0,0.0819
61165,0,0.1759
61166,0,0.0068
61167,0,0.0171
61168,0,0.0449
61169,0,0.0124
61170,0,0.0449
61171,1,0.9663
61172,0,0.0018
61173,0,0.0318
61174,0,0.213
61175,1,0.8805
61176,0,0.0046
61177,0,0.0354
61178,0,0.0441
61179,0,0.0325
61180,0,0.0493
61181,0,0.0311
61182,0,0.0218
61183,1,0.8495
61184,0,0.0034
61185,0,0.0196
61186,0,0.0311
61187,0,0.0897
61188,1,0.9859
61189,0,0.0122
61190,1,0.9411
61191,0,0.0124
61192,1,0.9399
61193,1,0.9508
61194,1,0.9526
61195,0,0.0009
61196,0,0.0231
61197,0,0.028
61198,0,0.126
61199,0,0.0043
61200,0,0.013
61201,0,0.0138
61202,0,0.0016
61203,0,0.0885
61204,0,0.0042
61205,0,0.0078
61206,0,0.0132
61207,0,0.0421
61208,0,0.3158
61209,0,0.0055
61210,0,0.0077
61211,0,0.0052
61212,0,0.1257
61213,0,0.052
61214,0,0.0749
61215,0,0.0453
61216,0,0.096
61217,0,0.0043
61218,0,0.2052
61219,0,0.007
61220,0,0.0151
61221,0,0.011
61222,0,0.0016
61223,0,0.0057
61224,0,0.1872
61225,0,0.0015
61226,0,0.0323
61227,0,0.0153
61228,0,0.0533
61229,0,0.0174
61230,0,0.0472
61231,0,0.0186
61232,0,0.0358
61233,0,0.0571
61234,0,0.4035
61235,1,0.8478
61236,0,0.0701
61237,0,0.0249
61238,1,0.9296
61239,1,0.9445
61240,0,0.028
61241,0,0.0417
61242,0,0.2688
61243,0,0.0683
61244,0,0.0119
61245,0,0.2857
61246,0,0.0321
61247,0,0.1171
61248,0,0.0028
61249,0,0.0024
61250,0,0.0541
61251,0,0.0194
61252,1,0.9578
61253,1,0.942
61254,0,0.0239
61255,1,0.9543
61256,0,0.0406
61257,0,0.0149
61258,0,0.0023
61259,0,0.0184
61260,0,0.2867
61261,0,0.0193
61262,0,0.0141
61263,0,0.0562
61264,0,0.0021
61265,0,0.0184
61266,0,0.0221
61267,0,0.0983
61268,0,0.0037
61269,1,0.7463
61270,1,0.8416
61271,0,0.4592
61272,0,0.0235
61273,0,0.3072
61274,0,0.0071
61275,0,0.0028
61276,0,0.0393
61277,0,0.0173
61278,0,0.0841
61279,0,0.0552
61280,0,0.0185
61281,0,0.0048
61282,0,0.0195
61283,0,0.1654
61284,0,0.0679
61285,0,0.1069
61286,0,0.0437
61287,0,0.0722
61288,0,0.0796
61289,0,0.0178
61290,0,0.005
61291,0,0.0395
61292,0,0.439
61293,0,0.0068
61294,0,0.0102
61295,0,0.0282
61296,0,0.0163
61297,0,0.0138
61298,0,0.0233
61299,0,0.1069
61300,1,0.9607
61301,0,0.0264
61302,0,0.0087
61303,0,0.0329
61304,0,0.1926
61305,0,0.0045
61306,0,0.0117
61307,0,0.174
61308,0,0.0111
61309,0,0.0033
61310,0,0.024
61311,0,0.0127
61312,0,0.0306
61313,0,0.0627
61314,1,0.9781
61315,0,0.0747
61316,0,0.0054
61317,1,0.9507
61318,0,0.0763
61319,0,0.0178
61320,0,0.0207
61321,1,0.9857
61322,0,0.0585
61323,0,0.022
61324,0,0.0653
61325,0,0.0598
61326,0,0.0048
61327,0,0.1526
61328,0,0.0563
61329,0,0.0195
61330,0,0.0652
61331,0,0.3007
61332,0,0.0273
61333,0,0.0185
61334,0,0.3445
61335,0,0.0097
61336,1,0.9243
61337,1,0.6252
61338,0,0.023
61339,0,0.0082
61340,0,0.0227
61341,0,0.0104
61342,0,0.0678
61343,0,0.0175
61344,0,0.0999
61345,0,0.0363
61346,0,0.0195
61347,0,0.0655
61348,0,0.0418
61349,0,0.2608
61350,0,0.0875
61351,1,0.8181
61352,0,0.0163
61353,0,0.07
61354,0,0.0101
61355,0,0.0193
61356,0,0.0543
61357,0,0.0049
61358,1,0.9893
61359,0,0.0249
61360,0,0.1186
61361,0,0.0237
61362,0,0.0356
61363,1,0.9591
61364,0,0.0437
61365,0,0.0071
61366,0,0.0159
61367,0,0.0076
61368,0,0.0395
61369,0,0.0173
61370,0,0.0079
61371,0,0.0155
61372,0,0.0551
61373,0,0.0331
61374,0,0.008
61375,0,0.025
61376,0,0.0785
61377,0,0.0065
61378,0,0.0162
61379,1,0.9897
61380,0,0.0494
61381,1,0.9763
61382,0,0.029
61383,0,0.0063
61384,0,0.0068
61385,0,0.0074
61386,0,0.0124
61387,0,0.0058
61388,0,0.0062
61389,0,0.0116
61390,0,0.0081
61391,0,0.0405
61392,0,0.0072
61393,0,0.0056
61394,0,0.0169
61395,0,0.1049
61396,0,0.0111
61397,0,0.0185
61398,0,0.0106
61399,0,0.004
61400,0,0.1478
61401,0,0.0501
61402,0,0.0262
61403,0,0.0279
61404,0,0.0024
61405,0,0.0234
61406,0,0.0084
61407,0,0.0182
61408,0,0.0397
61409,0,0.0079
61410,1,0.5013
61411,0,0.2935
61412,0,0.01
61413,0,0.0081
61414,1,0.9433
61415,1,0.969
61416,0,0.0236
61417,0,0.0094
61418,1,0.9263
61419,0,0.0062
61420,0,0.0055
61421,0,0.0068
61422,0,0.0338
61423,0,0.0053
61424,0,0.0129
61425,0,0.0034
61426,0,0.1501
61427,0,0.0129
61428,0,0.2099
61429,0,0.0375
61430,0,0.0264
61431,1,0.9385
61432,0,0.01
61433,0,0.0163
61434,1,0.9866
61435,0,0.0397
61436,0,0.0527
61437,0,0.0479
61438,0,0.0033
61439,1,0.9694
61440,1,0.9334
61441,0,0.0295
61442,0,0.0136
61443,0,0.0241
61444,0,0.0015
61445,0,0.0249
61446,0,0.0921
61447,0,0.0061
61448,0,0.0612
61449,0,0.0017
61450,0,0.0073
61451,0,0.0035
61452,0,0.0148
61453,0,0.0184
61454,0,0.0065
61455,0,0.0124
61456,0,0.0094
61457,0,0.0173
61458,0,0.0131
61459,0,0.0105
61460,0,0.0886
61461,0,0.0169
61462,0,0.0645
61463,1,0.9488
61464,0,0.0566
